,RGBI_measurement,HSV_measurement,color_measurement,ambient_measurement,reflected_measurement,color_real
328,"[2, 2, 4, 6]","(218, 44, 2)",black,0,2,blue
329,"[2, 3, 4, 6]","(211, 43, 2)",black,0,2,blue
330,"[2, 3, 4, 6]","(212, 44, 2)",black,0,2,blue
331,"[2, 2, 4, 6]","(216, 45, 2)",black,0,2,blue
332,"[2, 2, 4, 6]","(216, 45, 2)",black,0,2,blue
333,"[2, 3, 4, 6]","(211, 43, 2)",black,0,2,blue
334,"[2, 3, 4, 6]","(215, 44, 2)",black,0,2,blue
335,"[2, 3, 4, 6]","(212, 44, 2)",black,0,2,blue
336,"[2, 3, 4, 6]","(215, 44, 2)",black,0,2,blue
337,"[2, 3, 4, 6]","(212, 44, 2)",black,0,3,blue
338,"[2, 3, 4, 6]","(210, 42, 2)",black,0,2,blue
339,"[1, 2, 2, 4]","(216, 45, 2)",black,0,2,blue
340,"[1, 2, 3, 5]","(212, 44, 2)",black,0,2,blue
341,"[2, 3, 3, 6]","(214, 44, 2)",black,0,3,blue
342,"[1, 2, 3, 5]","(218, 44, 2)",black,0,2,blue
343,"[2, 3, 4, 7]","(214, 43, 2)",black,0,3,blue
344,"[1, 1, 2, 4]","(213, 45, 2)",black,0,2,blue
345,"[2, 3, 4, 6]","(213, 45, 2)",black,0,2,blue
346,"[2, 3, 4, 6]","(213, 45, 2)",black,0,3,blue
347,"[2, 3, 4, 6]","(215, 44, 2)",black,0,2,blue
348,"[2, 3, 4, 6]","(215, 44, 2)",black,0,2,blue
349,"[2, 2, 4, 6]","(215, 44, 2)",black,0,2,blue
350,"[1, 2, 2, 4]","(211, 43, 2)",black,0,2,blue
351,"[2, 3, 4, 6]","(215, 44, 2)",black,0,2,blue
352,"[2, 2, 4, 6]","(216, 45, 2)",black,0,3,blue
353,"[2, 2, 4, 6]","(212, 44, 2)",black,0,2,blue
354,"[2, 2, 4, 6]","(215, 44, 2)",black,0,2,blue
355,"[2, 3, 4, 6]","(212, 44, 2)",black,0,2,blue
356,"[2, 2, 4, 6]","(216, 45, 2)",black,0,2,blue
357,"[2, 2, 4, 6]","(215, 44, 2)",black,0,2,blue
358,"[2, 3, 4, 6]","(212, 44, 2)",black,0,2,blue
359,"[2, 2, 4, 6]","(212, 44, 2)",black,0,2,blue
360,"[2, 3, 4, 6]","(212, 44, 2)",black,0,2,blue
361,"[2, 3, 4, 6]","(211, 43, 2)",black,0,3,blue
362,"[2, 2, 4, 6]","(215, 44, 2)",black,0,2,blue
363,"[2, 3, 4, 6]","(215, 44, 2)",black,0,2,blue
364,"[2, 3, 4, 6]","(212, 44, 2)",black,0,2,blue
365,"[2, 2, 4, 6]","(212, 42, 2)",black,0,2,blue
366,"[2, 2, 4, 6]","(215, 44, 2)",black,0,2,blue
367,"[1, 2, 3, 5]","(215, 44, 2)",black,0,2,blue
368,"[2, 2, 4, 6]","(214, 43, 2)",black,0,2,blue
369,"[2, 2, 4, 6]","(212, 44, 2)",black,0,2,blue
370,"[2, 3, 4, 7]","(215, 44, 2)",black,0,3,blue
371,"[2, 3, 5, 8]","(214, 43, 2)",black,0,2,blue
372,"[2, 3, 4, 6]","(216, 45, 2)",black,0,2,blue
